NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,Date,UPT,VOMS,VRH,VRM,Agency Mode TOS Date,State,FTA Region
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Oct-21,"20,372",8,"2,511","23,916",90211_DR_PT_Active_Full Reporter_51445_2021-10-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Nov-21,"18,420",8,"2,303","22,524",90211_DR_PT_Active_Full Reporter_51445_2021-11-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Dec-21,"20,760",8,"2,390","23,256",90211_DR_PT_Active_Full Reporter_51445_2021-12-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Jan-21,395,3,655,"3,416",90211_MB_PT_Active_Full Reporter_51445_2021-01-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Feb-21,416,3,643,"3,211",90211_MB_PT_Active_Full Reporter_51445_2021-02-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Mar-21,700,4,728,"4,128",90211_MB_PT_Active_Full Reporter_51445_2021-03-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Apr-21,881,8,"1,220","8,045",90211_MB_PT_Active_Full Reporter_51445_2021-04-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,May-21,"29,026",19,"3,844","25,914",90211_MB_PT_Active_Full Reporter_51445_2021-05-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Jun-21,"34,546",25,"5,450","35,639",90211_MB_PT_Active_Full Reporter_51445_2021-06-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Jul-21,"394,743",29,"6,504","46,244",90211_MB_PT_Active_Full Reporter_51445_2021-07-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Aug-21,"380,873",29,"6,918","50,241",90211_MB_PT_Active_Full Reporter_51445_2021-08-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Sep-21,"569,862",30,"8,030","55,214",90211_MB_PT_Active_Full Reporter_51445_2021-09-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Oct-21,"645,724",34,"8,506","54,129",90211_MB_PT_Active_Full Reporter_51445_2021-10-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Nov-21,"637,479",34,"8,350","56,043",90211_MB_PT_Active_Full Reporter_51445_2021-11-01,CA,9
90211,9211,Anaheim Transportation Network,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Dec-21,"694,683",36,"9,640","65,711",90211_MB_PT_Active_Full Reporter_51445_2021-12-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Jan-21,694,3,400,"2,686",90213_DR_PT_Active_Full Reporter_68887_2021-01-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Feb-21,611,3,349,"2,821",90213_DR_PT_Active_Full Reporter_68887_2021-02-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Mar-21,774,3,451,"3,241",90213_DR_PT_Active_Full Reporter_68887_2021-03-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Apr-21,821,3,444,"3,105",90213_DR_PT_Active_Full Reporter_68887_2021-04-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,May-21,804,3,508,"3,268",90213_DR_PT_Active_Full Reporter_68887_2021-05-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Jun-21,753,3,418,"3,239",90213_DR_PT_Active_Full Reporter_68887_2021-06-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Jul-21,715,3,399,"2,843",90213_DR_PT_Active_Full Reporter_68887_2021-07-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Aug-21,675,3,409,"2,761",90213_DR_PT_Active_Full Reporter_68887_2021-08-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Sep-21,551,4,401,"3,072",90213_DR_PT_Active_Full Reporter_68887_2021-09-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Oct-21,628,4,386,"3,044",90213_DR_PT_Active_Full Reporter_68887_2021-10-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Nov-21,570,4,383,"2,841",90213_DR_PT_Active_Full Reporter_68887_2021-11-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",DR,PT,Bus,Dec-21,560,4,357,"2,839",90213_DR_PT_Active_Full Reporter_68887_2021-12-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Jan-21,"8,478",6,"1,477","17,997",90213_MB_PT_Active_Full Reporter_68887_2021-01-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Feb-21,"7,414",6,"1,424","17,186",90213_MB_PT_Active_Full Reporter_68887_2021-02-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Mar-21,"9,255",6,"1,667","20,430",90213_MB_PT_Active_Full Reporter_68887_2021-03-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Apr-21,"9,993",9,"1,680","21,003",90213_MB_PT_Active_Full Reporter_68887_2021-04-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,May-21,"10,561",9,"1,667","19,999",90213_MB_PT_Active_Full Reporter_68887_2021-05-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Jun-21,"11,157",9,"1,689","20,322",90213_MB_PT_Active_Full Reporter_68887_2021-06-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Jul-21,"12,001",7,"1,605","20,006",90213_MB_PT_Active_Full Reporter_68887_2021-07-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Aug-21,"15,503",7,"1,675","20,934",90213_MB_PT_Active_Full Reporter_68887_2021-08-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Sep-21,"21,518",9,"1,578","19,711",90213_MB_PT_Active_Full Reporter_68887_2021-09-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Oct-21,"20,073",9,"1,599","19,861",90213_MB_PT_Active_Full Reporter_68887_2021-10-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Nov-21,"17,004",9,"1,386","17,056",90213_MB_PT_Active_Full Reporter_68887_2021-11-01,CA,9
90213,9213,City of Petaluma,Active,Full Reporter,68887,"Petaluma, CA",MB,PT,Bus,Dec-21,"15,593",9,"1,532","19,104",90213_MB_PT_Active_Full Reporter_68887_2021-12-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Jan-21,306,3,466,"1,681",90214_DR_PT_Active_Full Reporter_51445_2021-01-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Feb-21,290,3,429,"1,789",90214_DR_PT_Active_Full Reporter_51445_2021-02-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Mar-21,326,3,482,"2,029",90214_DR_PT_Active_Full Reporter_51445_2021-03-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Apr-21,430,3,495,"2,533",90214_DR_PT_Active_Full Reporter_51445_2021-04-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,May-21,487,3,549,"3,001",90214_DR_PT_Active_Full Reporter_51445_2021-05-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Jun-21,526,3,460,"2,844",90214_DR_PT_Active_Full Reporter_51445_2021-06-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Jul-21,562,3,483,"2,993",90214_DR_PT_Active_Full Reporter_51445_2021-07-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Aug-21,631,4,525,"3,438",90214_DR_PT_Active_Full Reporter_51445_2021-08-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Sep-21,585,4,502,"3,256",90214_DR_PT_Active_Full Reporter_51445_2021-09-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Oct-21,610,4,506,"3,312",90214_DR_PT_Active_Full Reporter_51445_2021-10-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Nov-21,618,4,572,"3,382",90214_DR_PT_Active_Full Reporter_51445_2021-11-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",DR,PT,Bus,Dec-21,542,4,621,"3,137",90214_DR_PT_Active_Full Reporter_51445_2021-12-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Jan-21,"10,438",7,"2,543","28,860",90214_MB_PT_Active_Full Reporter_51445_2021-01-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Feb-21,"11,850",7,"2,418","27,401",90214_MB_PT_Active_Full Reporter_51445_2021-02-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Mar-21,"15,231",13,"2,731","30,818",90214_MB_PT_Active_Full Reporter_51445_2021-03-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Apr-21,"16,660",18,"2,723","30,441",90214_MB_PT_Active_Full Reporter_51445_2021-04-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,May-21,"18,239",18,"2,711","30,786",90214_MB_PT_Active_Full Reporter_51445_2021-05-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Jun-21,"19,548",15,"2,646","30,218",90214_MB_PT_Active_Full Reporter_51445_2021-06-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Jul-21,"19,702",7,"2,859","32,940",90214_MB_PT_Active_Full Reporter_51445_2021-07-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Aug-21,"22,346",14,"2,931","33,687",90214_MB_PT_Active_Full Reporter_51445_2021-08-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Sep-21,"25,291",14,"2,883","33,141",90214_MB_PT_Active_Full Reporter_51445_2021-09-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Oct-21,"25,646",12,"2,937","33,845",90214_MB_PT_Active_Full Reporter_51445_2021-10-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Nov-21,"23,557",12,"2,771","31,669",90214_MB_PT_Active_Full Reporter_51445_2021-11-01,CA,9
90214,9214,City of Redondo Beach,Active,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA",MB,PT,Bus,Dec-21,"20,192",12,"2,897","33,209",90214_MB_PT_Active_Full Reporter_51445_2021-12-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Jan-21,"4,520",27,"1,253","55,123",90218_VP_PT_Active_Full Reporter_75340_2021-01-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Feb-21,"4,687",29,"1,300","55,239",90218_VP_PT_Active_Full Reporter_75340_2021-02-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Mar-21,"5,208",29,"1,428","60,660",90218_VP_PT_Active_Full Reporter_75340_2021-03-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Apr-21,"5,216",29,"1,397","60,078",90218_VP_PT_Active_Full Reporter_75340_2021-04-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,May-21,"4,931",29,"1,309","55,171",90218_VP_PT_Active_Full Reporter_75340_2021-05-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Jun-21,"5,379",29,"1,406","59,461",90218_VP_PT_Active_Full Reporter_75340_2021-06-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Jul-21,"5,368",30,"1,391","56,872",90218_VP_PT_Active_Full Reporter_75340_2021-07-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Aug-21,"5,420",29,"1,437","59,779",90218_VP_PT_Active_Full Reporter_75340_2021-08-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Sep-21,"5,435",30,"1,530","62,746",90218_VP_PT_Active_Full Reporter_75340_2021-09-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Oct-21,"5,068",28,"1,411","59,659",90218_VP_PT_Active_Full Reporter_75340_2021-10-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Nov-21,"5,285",31,"1,465","59,335",90218_VP_PT_Active_Full Reporter_75340_2021-11-01,CA,9
90218,9218,Riverside County Transportation Commission,Active,Full Reporter,75340,"Riverside--San Bernardino, CA",VP,PT,Bus,Dec-21,"5,396",31,"1,520","62,033",90218_VP_PT_Active_Full Reporter_75340_2021-12-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Jan-21,267,4,257,"3,827",90223_DR_DO_Active_Full Reporter_77068_2021-01-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Feb-21,378,5,299,"5,501",90223_DR_DO_Active_Full Reporter_77068_2021-02-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Mar-21,466,4,370,"6,553",90223_DR_DO_Active_Full Reporter_77068_2021-03-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Apr-21,535,4,375,"6,673",90223_DR_DO_Active_Full Reporter_77068_2021-04-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,May-21,519,7,363,"6,403",90223_DR_DO_Active_Full Reporter_77068_2021-05-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Jun-21,761,4,503,"8,731",90223_DR_DO_Active_Full Reporter_77068_2021-06-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Jul-21,983,8,749,"12,255",90223_DR_DO_Active_Full Reporter_77068_2021-07-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Aug-21,"1,168",7,909,"15,064",90223_DR_DO_Active_Full Reporter_77068_2021-08-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Sep-21,"1,124",11,923,"15,990",90223_DR_DO_Active_Full Reporter_77068_2021-09-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Oct-21,"1,359",12,"1,142","21,287",90223_DR_DO_Active_Full Reporter_77068_2021-10-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Nov-21,"1,372",15,"1,139","20,739",90223_DR_DO_Active_Full Reporter_77068_2021-11-01,CA,9
90223,9223,"Paratransit, Inc.",Active,Full Reporter,77068,"Sacramento, CA",DR,DO,Bus,Dec-21,"1,428",15,"1,153","20,372",90223_DR_DO_Active_Full Reporter_77068_2021-12-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Jan-21,"11,987",4,562,"12,782",90225_FB_PT_Active_Full Reporter_78904_2021-01-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Feb-21,"14,999",4,562,"12,782",90225_FB_PT_Active_Full Reporter_78904_2021-02-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Mar-21,"22,653",4,646,"14,699",90225_FB_PT_Active_Full Reporter_78904_2021-03-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Apr-21,"27,799",4,618,"14,106",90225_FB_PT_Active_Full Reporter_78904_2021-04-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,May-21,"33,120",4,588,"13,355",90225_FB_PT_Active_Full Reporter_78904_2021-05-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Jun-21,"46,090",4,621,"14,086",90225_FB_PT_Active_Full Reporter_78904_2021-06-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Jul-21,"124,293",10,"1,969","40,361",90225_FB_PT_Active_Full Reporter_78904_2021-07-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Aug-21,"101,966",10,"1,969","40,340",90225_FB_PT_Active_Full Reporter_78904_2021-08-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Sep-21,"72,360",10,"1,957","39,722",90225_FB_PT_Active_Full Reporter_78904_2021-09-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Oct-21,"115,324",10,"1,952","39,876",90225_FB_PT_Active_Full Reporter_78904_2021-10-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Nov-21,"101,701",11,"1,857","38,406",90225_FB_PT_Active_Full Reporter_78904_2021-11-01,CA,9
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Active,Full Reporter,78904,"San Francisco--Oakland, CA",FB,PT,Ferry,Dec-21,"84,157",11,"2,066","41,924",90225_FB_PT_Active_Full Reporter_78904_2021-12-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Jan-21,397,4,330,"7,835",90226_DR_PT_Active_Full Reporter_26405_2021-01-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Feb-21,410,4,380,"9,364",90226_DR_PT_Active_Full Reporter_26405_2021-02-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Mar-21,496,4,429,"10,745",90226_DR_PT_Active_Full Reporter_26405_2021-03-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Apr-21,486,4,437,"10,318",90226_DR_PT_Active_Full Reporter_26405_2021-04-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,May-21,479,4,404,"9,892",90226_DR_PT_Active_Full Reporter_26405_2021-05-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Jun-21,892,5,667,"14,043",90226_DR_PT_Active_Full Reporter_26405_2021-06-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Jul-21,891,5,686,"13,811",90226_DR_PT_Active_Full Reporter_26405_2021-07-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Aug-21,885,5,686,"13,427",90226_DR_PT_Active_Full Reporter_26405_2021-08-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Sep-21,911,5,680,"13,640",90226_DR_PT_Active_Full Reporter_26405_2021-09-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Oct-21,917,5,671,"13,001",90226_DR_PT_Active_Full Reporter_26405_2021-10-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Nov-21,862,5,633,"13,446",90226_DR_PT_Active_Full Reporter_26405_2021-11-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",DR,PT,Bus,Dec-21,895,5,647,"12,433",90226_DR_PT_Active_Full Reporter_26405_2021-12-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Jan-21,"18,635",11,"2,061","40,903",90226_MB_PT_Active_Full Reporter_26405_2021-01-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Feb-21,"19,348",11,"1,995","38,914",90226_MB_PT_Active_Full Reporter_26405_2021-02-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Mar-21,"24,034",11,"2,341","46,005",90226_MB_PT_Active_Full Reporter_26405_2021-03-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Apr-21,"25,096",11,"2,256","44,289",90226_MB_PT_Active_Full Reporter_26405_2021-04-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,May-21,"24,602",11,"2,148","42,523",90226_MB_PT_Active_Full Reporter_26405_2021-05-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Jun-21,"25,156",11,"2,214","44,154",90226_MB_PT_Active_Full Reporter_26405_2021-06-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Jul-21,"27,145",18,"3,138","62,478",90226_MB_PT_Active_Full Reporter_26405_2021-07-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Aug-21,"31,348",18,"3,306","68,214",90226_MB_PT_Active_Full Reporter_26405_2021-08-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Sep-21,"36,464",18,"3,312","67,648",90226_MB_PT_Active_Full Reporter_26405_2021-09-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Oct-21,"43,387",18,"3,382","69,333",90226_MB_PT_Active_Full Reporter_26405_2021-10-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Nov-21,"45,287",18,"3,094","65,103",90226_MB_PT_Active_Full Reporter_26405_2021-11-01,CA,9
90226,9226,Imperial County Transportation Commission,Active,Full Reporter,26405,"El Centro, CA",MB,PT,Bus,Dec-21,"49,309",18,"3,287","67,035",90226_MB_PT_Active_Full Reporter_26405_2021-12-01,CA,9
90230,9230,California Vanpool Authority,Active,Full Reporter,90946,"Visalia, CA",VP,DO,Bus,Jan-21,"181,930",446,"20,524","611,106",90230_VP_DO_Active_Full Reporter_90946_2021-01-01,CA,9
90230,9230,California Vanpool Authority,Active,Full Reporter,90946,"Visalia, CA",VP,DO,Bus,Feb-21,"182,301",471,"19,684","583,563",90230_VP_DO_Active_Full Reporter_90946_2021-02-01,CA,9
90230,9230,California Vanpool Authority,Active,Full Reporter,90946,"Visalia, CA",VP,DO,Bus,Mar-21,"219,758",561,"23,714","693,026",90230_VP_DO_Active_Full Reporter_90946_2021-03-01,CA,9
